1998,29.24,25.57,32.38,32.87,35.97,47.88,60.31,61.54,52.25,40.53,32.99,27.32
1999,30.9,27.61,31.95,32.03,43.55,50.7,59.26,56.61,54.8,49.75,39.1,31.1
2000,29.64,30.72,33.1,40.23,46.16,55.67,57.68,60.18,52.3,42.41,30.99,34.05
2001,27.51,25.5,36.32,34.29,51.52,55.14,59.09,63.42,56.63,50.14,36.01,27.31
2002,27.01,32.83,30.25,39.39,43.27,54.95,63.52,59.79,54.84,43.95,36.93,27.85
2003,36.79,29.16,34.23,31.78,44.44,55.25,63.07,59.45,56.85,51.64,30.54,29.75
2004,29.5,26.82,40.35,40.19,45.54,54.83,60.69,59.46,53.47,41.52,32.66,31.91
2005,29.88,31.28,33.52,35.6,44.09,48.39,63.4,60.95,50.6,45.35,39.18,32.58
2006,29.4,31.58,25.82,36.62,47.29,56.21,63.83,59.35,54.07,44.14,36.98,31.36
2007,27.54,31.89,37.91,39.52,47.66,54.95,63.59,62.64,51.78,43.44,40.58,27.81
2008,26.17,30.88,34.61,37.14,44.35,53.9,62.52,63.15,56.22,46.1,39.67,30.18
2009,33.74,29.74,32.19,37.51,49.58,50.21,62.42,59.3,58.75,42.1,38.28,27.95
2010,31.55,31.82,32.93,33.4,38.22,51.98,61.33,58.1,55.34,45.56,33.78,32.27
2011,32.99,26.85,31.41,36.03,39.36,48.98,58.34,60.04,57.15,46.8,35.2,30.8
2012,34.92,31.28,33.68,39.4,47.26,53.86,61.46,64.03,58.76,47.83,38.74,28.11
2013,28.51,30.18,38.14,40.89,46.38,56,64.1,59.68,54.51,43.5,38.56,31.54
2014,37.32,34.08,36.39,40.04,46.92,55.52,63.76,59.44,56.6,49.7,40.12,32.72
2015,36.57,39.44,40.52,39.42,44.82,58.33,58.46,61.61,57.51,49.01,32.41,28.19
2016,26.87,36.76,36.65,41.16,44.24,56.94,62.04,62.42,54.98,45.27,39.82,36.35
2017,26.87,30.86,36.85,36.98,46.57,54.67,63.48,62.32,52.19,46,-17966.2,36.22
